games_idx,Date,Visiting Team,Visiting League,Home Team,Home League,Visiting Score,Home Score,V Start Pitcher ID,H Start Pitcher ID,Home Winner,V NetRuns,H NetRuns,V Runs Allowed,H Runs Allowed,Home Wins?,Prediction Correct?
7498,20130417,PHI,NL,CIN,NL,2,11,lannj001,leakm001,True,-9,9,2.6,3.8,False,False
7499,20130417,SDN,NL,LAN,NL,7,2,rosst001,kersc001,False,5,-5,5.2,1.4,True,False
7500,20130417,WAS,NL,MIA,NL,6,1,detwr001,nolar001,False,5,-5,5.6,4.0,True,False
7501,20130417,SFN,NL,MIL,NL,3,4,voger001,lohsk001,True,-1,1,5.6,3.4,True,True
7502,20130417,SLN,NL,PIT,NL,0,5,mills001,burna001,True,-5,5,999.0,3.8,True,True
7503,20130418,TBA,AL,BAL,AL,6,10,pricd001,gonzm003,True,-4,4,2.8,3.6,False,False
7504,20130418,BOS,AL,CLE,AL,6,3,lestj001,mcalz001,False,3,-3,2.8,5.6,False,True
7505,20130418,ARI,NL,NYA,AL,6,2,corbp001,hughp001,False,4,-4,6.6,5.0,True,False
7506,20130418,DET,AL,SEA,AL,0,2,verlj001,iwakh001,True,-2,2,3.0,2.4,True,True
7507,20130418,CHA,AL,TOR,AL,1,3,salec001,dickr001,True,-2,2,4.4,5.6,False,False
7508,20130418,TEX,AL,CHN,NL,2,6,ogana001,villc001,True,-4,4,1.6,4.0,False,False
7509,20130418,MIA,NL,CIN,NL,1,11,fernj003,cingt001,True,-10,10,999.0,999.0,True,True
7510,20130418,NYN,NL,COL,NL,3,11,niesj001,garlj001,True,-8,8,2.4,3.4,False,False
7511,20130418,SFN,NL,MIL,NL,2,7,cainm001,gally001,True,-5,5,3.6,5.8,False,False
7512,20130418,SLN,NL,PHI,NL,4,3,waina001,hamec001,False,1,-1,4.2,3.4,True,False
7513,20130418,ATL,NL,PIT,NL,6,4,tehej001,lockj001,False,2,-2,999.0,2.8,True,False
7514,20130419,DET,AL,ANA,AL,1,8,sanca004,hanst001,True,-7,7,2.2,4.0,False,False
7515,20130419,CLE,AL,HOU,AL,2,3,myerb001,harrl002,True,-1,1,4.8,5.0,False,False
7516,20130419,OAK,AL,TBA,AL,3,8,andeb004,cobba001,True,-5,5,3.2,2.0,True,True
7517,20130419,SEA,AL,TEX,AL,0,7,saunj001,darvy001,True,-7,7,3.0,2.8,True,True
7518,20130419,NYA,AL,TOR,AL,9,4,petta001,morrb001,False,5,-5,3.2,1.6,True,False
7519,20130419,MIA,NL,CIN,NL,2,1,slowk001,latom001,False,1,-1,5.6,1.8,True,False
7520,20130419,ARI,NL,COL,NL,1,3,kenni001,chacj001,True,-2,2,4.2,4.8,False,False
7521,20130419,CHN,NL,MIL,NL,4,5,samaj001,estrm001,True,-1,1,3.2,3.4,False,False
7522,20130419,WAS,NL,NYN,NL,1,7,stras001,harvm001,True,-6,6,4.4,3.6,True,True
7523,20130419,SLN,NL,PHI,NL,2,8,garcj004,hallr001,True,-6,6,4.8,5.8,False,False
7524,20130419,ATL,NL,PIT,NL,0,6,hudst001,rodrw002,True,-6,6,2.6,3.0,False,False
7525,20130419,SDN,NL,SFN,NL,2,3,volqe001,bumgm001,True,-1,1,7.8,4.0,True,True
7526,20130420,DET,AL,ANA,AL,0,10,porcr001,richg002,True,-10,10,5.2,3.6,True,True
7527,20130420,LAN,NL,BAL,AL,5,7,ryu-h001,hammj002,True,-2,2,999.0,6.4,True,True
7528,20130420,LAN,NL,BAL,AL,1,6,beckj002,chenw001,True,-5,5,4.6,4.6,True,True
7529,20130420,KCA,AL,BOS,AL,3,4,shiej002,buchc001,True,-1,1,3.4,3.4,True,True
7530,20130420,MIN,AL,CHA,AL,2,1,worlv001,peavj001,False,1,-1,5.8,4.0,True,False
7531,20130420,CLE,AL,HOU,AL,19,6,kazms001,humbp001,False,13,-13,6.0,7.6,False,True
7532,20130420,OAK,AL,TBA,AL,0,1,parkj001,hellj001,True,-1,1,3.6,3.2,True,True
7533,20130420,SEA,AL,TEX,AL,0,5,maurb001,tepen001,True,-5,5,999.0,999.0,True,True
7534,20130420,NYA,AL,TOR,AL,5,3,kuroh001,buehm001,False,2,-2,4.2,4.2,True,False
7535,20130420,MIA,NL,CIN,NL,2,3,leblw001,arrob001,True,-1,1,3.8,3.6,True,True
7536,20130420,ARI,NL,COL,NL,3,4,cahit001,delaj001,True,-1,1,3.0,3.8,False,False
7537,20130420,CHN,NL,MIL,NL,1,5,jacke001,burgh001,True,-4,4,5.8,999.0,False,False
7538,20130420,WAS,NL,NYN,NL,7,6,gonzg003,hefnj001,False,1,-1,3.0,7.0,False,True
7539,20130420,SLN,NL,PHI,NL,5,0,lynnl001,lee-c003,False,5,-5,4.6,1.8,True,False
7540,20130420,ATL,NL,PIT,NL,1,3,mahop002,mcdoj004,True,-2,2,2.8,5.2,False,False
7541,20130420,SDN,NL,SFN,NL,0,2,casha001,linct001,True,-2,2,999.0,5.0,True,True
7542,20130421,DET,AL,ANA,AL,3,4,fistd001,wilsc004,True,-1,1,3.6,4.0,False,False
7543,20130421,LAN,NL,BAL,AL,7,4,fifes001,arrij001,False,3,-3,999.0,3.8,True,False
7544,20130421,KCA,AL,BOS,AL,4,2,sante001,dempr002,False,2,-2,4.6,4.4,True,False
7545,20130421,KCA,AL,BOS,AL,5,4,guthj001,websa001,False,1,-1,4.4,999.0,False,True
7546,20130421,MIN,AL,CHA,AL,5,3,diams001,floyg001,False,2,-2,5.6,4.2,True,False
7547,20130421,CLE,AL,HOU,AL,5,4,jimeu001,bedae001,False,1,-1,5.0,4.0,True,False
7548,20130421,OAK,AL,TBA,AL,1,8,milot001,carmf001,True,-7,7,2.6,5.6,False,False
7549,20130421,SEA,AL,TEX,AL,3,11,haraa001,grimj002,True,-8,8,2.8,999.0,False,False
7550,20130421,NYA,AL,TOR,AL,4,8,novai001,johnj009,True,-4,4,6.0,4.0,True,True
7551,20130421,MIA,NL,CIN,NL,6,10,sanaa001,bailh001,True,-4,4,3.2,2.2,True,True
7552,20130421,ARI,NL,COL,NL,5,4,mccab001,nicaj001,False,1,-1,3.2,6.6,False,True
7553,20130421,CHN,NL,MIL,NL,2,4,felds001,peraw001,True,-2,2,3.4,999.0,False,False
7554,20130421,WAS,NL,NYN,NL,0,2,zimmj003,gee-d001,True,-2,2,4.0,3.6,True,True
7555,20130421,SLN,NL,PHI,NL,3,7,westj001,kendk001,True,-4,4,4.2,5.4,False,False
7556,20130421,ATL,NL,PIT,NL,2,4,medlk001,sancj002,True,-2,2,1.2,9.2,False,False
7557,20130421,SDN,NL,SFN,NL,0,5,stule002,zitob001,True,-5,5,2.8,1.0,True,True
7558,20130422,TEX,AL,ANA,AL,7,6,holld003,blanj001,False,1,-1,3.2,4.2,False,True
7559,20130422,TOR,AL,BAL,AL,1,2,happj001,tillc001,True,-1,1,3.2,3.8,False,False
7560,20130422,OAK,AL,BOS,AL,6,9,grifa002,doubf001,True,-3,3,3.8,4.4,False,False
7561,20130422,CLE,AL,CHA,AL,3,2,mastj001,axeld001,False,1,-1,3.6,5.4,False,True
7562,20130422,SEA,AL,HOU,AL,7,1,hernf002,peacb001,False,6,-6,3.2,999.0,False,True
7563,20130422,NYA,AL,TBA,AL,1,5,sabac001,moorm003,True,-4,4,2.4,3.4,False,False
7564,20130422,CHN,NL,CIN,NL,4,5,woodt004,leakm001,True,-1,1,3.2,4.0,False,False
7565,20130422,PIT,NL,PHI,NL,2,3,burna001,pettj001,True,-1,1,2.8,999.0,False,False
7566,20130422,MIL,NL,SDN,NL,7,1,lohsk001,marqj001,False,6,-6,4.0,4.0,True,False
7567,20130422,ARI,NL,SFN,NL,4,5,milew001,voger001,True,-1,1,4.2,6.4,False,False
7568,20130422,SLN,NL,WAS,NL,3,2,mills001,hared001,False,1,-1,999.0,5.0,True,False
7569,20130423,TEX,AL,ANA,AL,4,5,ogana001,vargj001,True,-1,1,2.0,3.6,False,False
7570,20130423,TOR,AL,BAL,AL,3,4,dickr001,gonzm003,True,-1,1,2.8,2.8,True,True
7571,20130423,OAK,AL,BOS,AL,13,0,colob001,aceva001,False,13,-13,3.6,999.0,False,True
7572,20130423,SEA,AL,HOU,AL,2,3,iwakh001,norrb001,True,-1,1,4.0,3.2,True,True
7573,20130423,MIA,NL,MIN,AL,3,4,fernj003,corrk001,True,-1,1,999.0,3.8,True,True
7574,20130423,MIA,NL,MIN,AL,8,5,nolar001,pelfm001,False,3,-3,3.4,4.8,False,True
7575,20130423,NYA,AL,TBA,AL,4,3,hughp001,pricd001,False,1,-1,4.8,5.2,False,True
7576,20130423,CHN,NL,CIN,NL,4,2,villc001,cingt001,False,2,-2,7.8,999.0,False,True
7577,20130423,ATL,NL,COL,NL,4,3,minom001,franj003,False,1,-1,2.4,7.6,False,True
7578,20130423,ATL,NL,COL,NL,10,2,tehej001,garlj001,False,8,-8,3.4,2.6,True,False
7579,20130423,LAN,NL,NYN,NL,7,2,kersc001,niesj001,False,5,-5,2.4,2.8,False,True
7580,20130423,PIT,NL,PHI,NL,2,0,lockj001,hamec001,False,2,-2,7.8,4.2,True,False
7581,20130423,MIL,NL,SDN,NL,6,3,gally001,richc002,False,3,-3,3.0,3.2,False,True
7582,20130423,ARI,NL,SFN,NL,6,4,corbp001,cainm001,False,2,-2,5.2,4.2,True,False
7583,20130423,SLN,NL,WAS,NL,2,0,waina001,detwr001,False,2,-2,3.6,3.8,False,True
7584,20130424,TEX,AL,ANA,AL,11,3,darvy001,rothm001,False,8,-8,2.0,999.0,False,True
7585,20130424,TOR,AL,BAL,AL,6,5,morrb001,stinj001,False,1,-1,5.8,999.0,False,True
7586,20130424,OAK,AL,BOS,AL,5,6,andeb004,lestj001,True,-1,1,4.8,3.0,True,True
7587,20130424,CLE,AL,CHA,AL,2,3,mcalz001,quinj001,True,-1,1,3.8,7.4,False,False
7588,20130424,KCA,AL,DET,AL,5,7,daviw001,schem001,True,-2,2,4.4,3.8,True,True
7589,20130424,SEA,AL,HOU,AL,3,10,saunj001,harrl002,True,-7,7,3.4,5.2,False,False
7590,20130424,NYA,AL,TBA,AL,0,3,petta001,cobba001,True,-3,3,3.4,2.6,True,True
7591,20130424,CHN,NL,CIN,NL,0,1,samaj001,latom001,True,-1,1,3.2,2.0,True,True
7592,20130424,ATL,NL,COL,NL,5,6,hudst001,chatt001,True,-1,1,3.6,5.2,False,False
7593,20130424,LAN,NL,NYN,NL,3,7,lillt001,harvm001,True,-4,4,4.6,3.0,True,True
7594,20130424,PIT,NL,PHI,NL,5,3,rodrw002,hallr001,False,2,-2,4.4,5.2,False,True
7595,20130424,MIL,NL,SDN,NL,1,2,estrm001,volqe001,True,-1,1,5.2,4.4,True,True
7596,20130424,ARI,NL,SFN,NL,3,2,kenni001,bumgm001,False,1,-1,4.6,3.0,True,False
7597,20130424,SLN,NL,WAS,NL,4,2,garcj004,stras001,False,2,-2,4.8,3.2,True,False
7598,20130425,HOU,AL,BOS,AL,2,7,humbp001,buchc001,True,-5,5,4.0,2.6,True,True
7599,20130425,TBA,AL,CHA,AL,2,5,hellj001,salec001,True,-3,3,3.2,4.2,False,False
7600,20130425,KCA,AL,DET,AL,8,3,shiej002,verlj001,False,5,-5,4.0,3.0,True,False
7601,20130425,TEX,AL,MIN,AL,2,1,tepen001,worlv001,False,1,-1,999.0,7.8,True,False
7602,20130425,TOR,AL,NYA,AL,3,5,buehm001,kuroh001,True,-2,2,4.4,3.6,True,True
7603,20130425,BAL,AL,OAK,AL,10,2,hammj002,parkj001,False,8,-8,3.2,5.6,False,True
7604,20130425,ANA,AL,SEA,AL,0,6,richg002,maurb001,True,-6,6,6.6,999.0,False,False
7605,20130425,COL,NL,ARI,NL,2,3,delaj001,cahit001,True,-1,1,5.0,3.0,True,True
7606,20130425,CHN,NL,MIA,NL,4,3,jacke001,slowk001,False,1,-1,5.8,4.6,True,False
7607,20130425,LAN,NL,NYN,NL,3,2,ryu-h001,hefnj001,False,1,-1,999.0,8.2,True,False
7608,20130425,PIT,NL,PHI,NL,6,4,mcdoj004,lee-c003,False,2,-2,5.8,2.6,True,False
7609,20130425,CIN,NL,WAS,NL,1,8,arrob001,gonzg003,True,-7,7,3.6,4.2,False,False
7610,20130426,HOU,AL,BOS,AL,3,7,bedae001,dempr002,True,-4,4,8.2,4.6,True,True
7611,20130426,TBA,AL,CHA,AL,4,5,carmf001,peavj001,True,-1,1,6.2,2.8,True,True
7612,20130426,ATL,NL,DET,AL,0,10,mahop002,sanca004,True,-10,10,1.8,4.0,False,False
7613,20130426,TEX,AL,MIN,AL,4,3,grimj002,diams001,False,1,-1,999.0,5.8,True,False
7614,20130426,TOR,AL,NYA,AL,4,6,laffa001,novai001,True,-2,2,4.8,7.0,False,False
7615,20130426,BAL,AL,OAK,AL,3,0,chenw001,milot001,False,3,-3,4.2,3.2,True,False
7616,20130426,ANA,AL,SEA,AL,6,3,wilsc004,haraa001,False,3,-3,6.4,4.4,True,False
7617,20130426,COL,NL,ARI,NL,6,3,nicaj001,mccab001,False,3,-3,4.4,6.2,False,True
7618,20130426,MIL,NL,LAN,NL,5,7,burgh001,beckj002,True,-2,2,999.0,3.8,True,True
7619,20130426,CHN,NL,MIA,NL,4,2,felds001,leblw001,False,2,-2,3.8,6.0,False,True
7620,20130426,PHI,NL,NYN,NL,4,0,kendk001,gee-d001,False,4,-4,1.6,2.6,False,True
7621,20130426,SFN,NL,SDN,NL,1,2,linct001,casha001,True,-1,1,4.0,999.0,False,False
7622,20130426,PIT,NL,SLN,NL,1,9,sancj002,lynnl001,True,-8,8,6.0,2.6,True,True
7623,20130426,CIN,NL,WAS,NL,0,1,bailh001,zimmj003,True,-1,1,2.8,1.6,True,True
7624,20130427,HOU,AL,BOS,AL,4,8,peacb001,doubf001,True,-4,4,999.0,4.4,True,True
7625,20130427,TBA,AL,CHA,AL,10,4,moorm003,floyg001,False,6,-6,4.2,4.0,True,False
7626,20130427,ATL,NL,DET,AL,4,7,medlk001,porcr001,True,-3,3,1.8,4.0,False,False
7627,20130427,CLE,AL,KCA,AL,2,3,kazms001,sante001,True,-1,1,5.6,2.2,True,True
7628,20130427,TEX,AL,MIN,AL,2,7,holld003,hernp001,True,-5,5,3.2,999.0,False,False
7629,20130427,TOR,AL,NYA,AL,4,5,happj001,sabac001,True,-1,1,3.6,3.2,True,True
7630,20130427,BAL,AL,OAK,AL,7,3,tillc001,grifa002,False,4,-4,3.0,2.6,True,False
7631,20130427,ANA,AL,SEA,AL,2,3,blanj001,hernf002,True,-1,1,5.2,4.6,True,True
7632,20130427,COL,NL,ARI,NL,2,3,franj003,milew001,True,-1,1,5.6,3.4,True,True
7633,20130427,MIL,NL,LAN,NL,6,4,peraw001,magim001,False,2,-2,999.0,999.0,True,False
7634,20130427,CHN,NL,MIA,NL,3,2,woodt004,sanaa001,False,1,-1,3.6,4.6,False,True
7635,20130427,PHI,NL,NYN,NL,9,4,pettj001,marcs001,False,5,-5,999.0,4.2,True,False
7636,20130427,SFN,NL,SDN,NL,7,8,zitob001,stule002,True,-1,1,5.2,4.0,True,True
7637,20130427,PIT,NL,SLN,NL,5,3,burna001,westj001,False,2,-2,2.0,3.0,False,True
7638,20130427,CIN,NL,WAS,NL,3,6,leakm001,hared001,True,-3,3,5.6,4.2,True,True
7639,20130428,HOU,AL,BOS,AL,1,6,norrb001,lackj001,True,-5,5,3.4,6.8,False,False
7640,20130428,TBA,AL,CHA,AL,8,3,pricd001,axeld001,False,5,-5,4.0,5.4,False,True
7641,20130428,ATL,NL,DET,AL,3,8,minom001,fistd001,True,-5,5,2.4,1.8,True,True
7642,20130428,CLE,AL,KCA,AL,0,9,mastj001,guthj001,True,-9,9,2.6,2.8,False,False
7643,20130428,CLE,AL,KCA,AL,10,3,klubc001,smitw002,False,7,-7,5.6,3.2,True,False
7644,20130428,TEX,AL,MIN,AL,0,5,ogana001,corrk001,True,-5,5,2.4,2.2,True,True
7645,20130428,TOR,AL,NYA,AL,2,3,dickr001,hughp001,True,-1,1,2.4,5.4,False,False
7646,20130428,BAL,AL,OAK,AL,8,9,gonzm003,colob001,True,-1,1,3.2,3.6,False,False
7647,20130428,ANA,AL,SEA,AL,1,2,vargj001,iwakh001,True,-1,1,6.8,2.2,True,True
7648,20130428,COL,NL,ARI,NL,2,4,garlj001,corbp001,True,-2,2,5.4,3.2,True,True
7649,20130428,MIL,NL,LAN,NL,0,2,lohsk001,kersc001,True,-2,2,3.6,1.6,True,True
7650,20130428,CHN,NL,MIA,NL,4,6,villc001,nolar001,True,-2,2,7.0,5.2,True,True
7651,20130428,PHI,NL,NYN,NL,5,1,hamec001,niesj001,False,4,-4,3.6,3.6,True,False
7652,20130428,SFN,NL,SDN,NL,4,6,voger001,marqj001,True,-2,2,5.2,4.6,True,True
7653,20130428,PIT,NL,SLN,NL,9,0,lockj001,mills001,False,9,-9,6.4,999.0,False,True
7654,20130428,CIN,NL,WAS,NL,5,2,cingt001,detwr001,False,3,-3,999.0,3.2,True,False
7655,20130429,MIN,AL,DET,AL,3,4,pelfm001,schem001,True,-1,1,6.6,4.4,True,True
7656,20130429,CLE,AL,KCA,AL,9,0,jimeu001,daviw001,False,9,-9,4.8,1.8,True,False
7657,20130429,HOU,AL,NYA,AL,9,1,harrl002,petta001,False,8,-8,3.0,2.4,True,False
7658,20130429,ANA,AL,OAK,AL,8,10,hanst001,strad003,True,-2,2,5.0,999.0,False,False
7659,20130429,BAL,AL,SEA,AL,2,6,britz001,saunj001,True,-4,4,4.4,2.8,True,True
7660,20130429,SFN,NL,ARI,NL,6,4,cainm001,kenni001,False,2,-2,4.0,3.2,True,False
7661,20130429,WAS,NL,ATL,NL,2,3,stras001,tehej001,True,-1,1,5.4,999.0,False,False
7662,20130429,SDN,NL,CHN,NL,3,5,richc002,samaj001,True,-2,2,5.0,2.4,True,True
7663,20130429,COL,NL,LAN,NL,12,2,chatt001,lillt001,False,10,-10,4.6,3.2,True,False
7664,20130429,NYN,NL,MIA,NL,3,4,harvm001,fernj003,True,-1,1,3.0,999.0,False,False
7665,20130429,PIT,NL,MIL,NL,4,10,rodrw002,gally001,True,-6,6,4.4,4.6,False,False
7666,20130429,CIN,NL,SLN,NL,2,1,latom001,waina001,False,1,-1,4.2,2.0,True,False
7667,20130430,PHI,NL,CLE,AL,2,14,hallr001,mcalz001,True,-12,12,4.8,5.4,False,False
7668,20130430,MIN,AL,DET,AL,1,6,worlv001,verlj001,True,-5,5,3.8,4.2,False,False
7669,20130430,TBA,AL,KCA,AL,2,8,cobba001,shiej002,True,-6,6,4.4,1.6,True,True
7670,20130430,HOU,AL,NYA,AL,4,7,humbp001,kuroh001,True,-3,3,4.4,3.4,True,True
7671,20130430,ANA,AL,OAK,AL,6,10,richg002,parkj001,True,-4,4,6.0,6.4,False,False
7672,20130430,BAL,AL,SEA,AL,7,2,hammj002,maurb001,False,5,-5,3.6,999.0,False,True
7673,20130430,CHA,AL,TEX,AL,6,10,quinj001,darvy001,True,-4,4,3.0,2.2,True,True
7674,20130430,BOS,AL,TOR,AL,7,9,lestj001,morrb001,True,-2,2,2.8,2.6,True,True
7675,20130430,SFN,NL,ARI,NL,2,1,bumgm001,cahit001,False,1,-1,4.6,3.0,True,False
7676,20130430,WAS,NL,ATL,NL,1,8,gonzg003,hudst001,True,-7,7,3.8,2.8,True,True
7677,20130430,SDN,NL,CHN,NL,13,7,volqe001,jacke001,False,6,-6,7.6,6.0,True,False
7678,20130430,COL,NL,LAN,NL,2,6,delaj001,ryu-h001,True,-4,4,3.8,999.0,False,False
7679,20130430,NYN,NL,MIA,NL,1,2,hefnj001,slowk001,True,-1,1,3.8,4.0,False,False
7680,20130430,PIT,NL,MIL,NL,8,12,mcdoj004,estrm001,True,-4,4,6.4,3.8,True,True
7681,20130430,CIN,NL,SLN,NL,1,2,arrob001,garcj004,True,-1,1,4.8,4.8,True,True
7682,20130501,PHI,NL,CLE,AL,0,6,lee-c003,bauet001,True,-6,6,2.4,999.0,False,False
7683,20130501,MIN,AL,DET,AL,6,2,diams001,sanca004,False,4,-4,5.6,3.6,True,False
7684,20130501,TBA,AL,KCA,AL,8,9,hellj001,mendl001,True,-1,1,3.8,4.8,False,False
7685,20130501,HOU,AL,NYA,AL,4,5,bedae001,pheld001,True,-1,1,9.2,3.8,True,True
7686,20130501,ANA,AL,OAK,AL,5,4,wilsc004,milot001,False,1,-1,4.4,2.2,True,False
7687,20130501,BAL,AL,SEA,AL,3,8,chenw001,haraa001,True,-5,5,3.8,4.4,False,False
7688,20130501,CHA,AL,TEX,AL,5,2,salec001,tepen001,False,3,-3,3.8,999.0,False,True
7689,20130501,BOS,AL,TOR,AL,10,1,buchc001,buehm001,False,9,-9,5.4,4.2,True,False
7690,20130501,SFN,NL,ARI,NL,9,6,linct001,mccab001,False,3,-3,4.0,6.0,False,True
7691,20130501,WAS,NL,ATL,NL,2,0,zimmj003,mahop002,False,2,-2,3.2,2.6,True,False
7692,20130501,SDN,NL,CHN,NL,2,6,casha001,felds001,True,-4,4,999.0,5.8,True,True
7693,20130501,COL,NL,LAN,NL,7,3,nicaj001,beckj002,False,4,-4,4.8,2.8,True,False
7694,20130501,NYN,NL,MIA,NL,7,6,gee-d001,leblw001,False,1,-1,6.6,5.2,True,False
7695,20130501,PIT,NL,MIL,NL,6,4,gomej002,burgh001,False,2,-2,6.4,999.0,False,True
7696,20130501,CIN,NL,SLN,NL,2,4,bailh001,lynnl001,True,-2,2,2.6,2.0,True,True
7697,20130502,BAL,AL,ANA,AL,5,1,tillc001,blanj001,False,4,-4,3.0,4.8,False,True
7698,20130502,DET,AL,HOU,AL,7,3,porcr001,lylej001,False,4,-4,6.8,6.8,True,False
7699,20130502,CHA,AL,TEX,AL,3,1,santh001,grimj002,False,2,-2,999.0,999.0,True,False
7700,20130502,BOS,AL,TOR,AL,3,1,dempr002,happj001,False,2,-2,7.0,4.0,True,False
7701,20130502,WAS,NL,ATL,NL,3,1,hared001,medlk001,False,2,-2,6.6,2.2,True,False
7702,20130502,SDN,NL,CHN,NL,4,2,stule002,woodt004,False,2,-2,3.2,3.8,False,True
7703,20130502,SLN,NL,MIL,NL,6,5,westj001,peraw001,False,1,-1,4.4,3.6,True,False
7704,20130502,MIA,NL,PHI,NL,2,7,sanaa001,kendk001,True,-5,5,5.0,5.8,False,False
7705,20130503,BAL,AL,ANA,AL,0,4,gonzm003,vargj001,True,-4,4,3.8,4.0,False,False
7706,20130503,MIN,AL,CLE,AL,6,7,hernp001,mastj001,True,-1,1,999.0,5.2,True,True
7707,20130503,DET,AL,HOU,AL,4,3,fistd001,norrb001,False,1,-1,3.6,3.0,True,False
7708,20130503,OAK,AL,NYA,AL,2,0,grifa002,sabac001,False,2,-2,5.4,3.8,True,False
7709,20130503,BOS,AL,TEX,AL,0,7,doubf001,holld003,True,-7,7,4.4,4.0,True,True
7710,20130503,SEA,AL,TOR,AL,4,0,hernf002,romer002,False,4,-4,3.4,6.6,False,True
7711,20130503,NYN,NL,ATL,NL,7,5,marcs001,minom001,False,2,-2,4.8,0.6,True,False
7712,20130503,CIN,NL,CHN,NL,6,5,leakm001,villc001,False,1,-1,4.4,4.0,True,False
7713,20130503,TBA,AL,COL,NL,7,4,moorm003,franj003,False,3,-3,3.2,6.4,False,True
7714,20130503,SLN,NL,MIL,NL,6,1,mills001,lohsk001,False,5,-5,999.0,3.6,True,False
7715,20130503,MIA,NL,PHI,NL,1,4,nolar001,pettj001,True,-3,3,3.4,999.0,False,False
7716,20130503,WAS,NL,PIT,NL,1,3,detwr001,burna001,True,-2,2,5.0,2.6,True,True
7717,20130503,ARI,NL,SDN,NL,6,7,milew001,marqj001,True,-1,1,4.2,4.4,False,False
7718,20130503,LAN,NL,SFN,NL,1,2,kersc001,zitob001,True,-1,1,2.4,1.0,True,True
7719,20130504,BAL,AL,ANA,AL,5,4,garcf002,hanst001,False,1,-1,4.6,3.6,True,False
7720,20130504,MIN,AL,CLE,AL,3,7,corrk001,kazms001,True,-4,4,3.6,4.2,False,False
7721,20130504,DET,AL,HOU,AL,17,2,schem001,harrl002,False,15,-15,2.8,5.0,False,True
7722,20130504,CHA,AL,KCA,AL,0,2,axeld001,guthj001,True,-2,2,3.8,2.2,True,True
7723,20130504,OAK,AL,NYA,AL,2,4,colob001,hughp001,True,-2,2,3.2,5.6,False,False
7724,20130504,BOS,AL,TEX,AL,1,5,lackj001,ogana001,True,-4,4,5.0,4.6,True,True
7725,20130504,SEA,AL,TOR,AL,8,1,iwakh001,dickr001,False,7,-7,4.2,5.2,False,True
7726,20130504,CIN,NL,CHN,NL,6,4,cingt001,samaj001,False,2,-2,999.0,2.6,True,False
7727,20130504,TBA,AL,COL,NL,3,9,pricd001,garlj001,True,-6,6,3.8,4.2,False,False
7728,20130504,SLN,NL,MIL,NL,7,6,waina001,gally001,False,1,-1,3.2,5.0,False,True
7729,20130504,MIA,NL,PHI,NL,2,0,fernj003,hamec001,False,2,-2,999.0,4.0,True,False
7730,20130504,WAS,NL,PIT,NL,5,4,stras001,lockj001,False,1,-1,5.8,3.4,True,False
7731,20130504,ARI,NL,SDN,NL,8,1,corbp001,richc002,False,7,-7,4.4,4.2,True,False
7732,20130504,LAN,NL,SFN,NL,9,10,magim001,voger001,True,-1,1,999.0,4.4,True,True
7733,20130505,BAL,AL,ANA,AL,8,4,hammj002,willj003,False,4,-4,2.8,4.6,False,True
7734,20130505,MIN,AL,CLE,AL,4,2,pelfm001,klubc001,False,2,-2,6.6,5.8,True,False
7735,20130505,DET,AL,HOU,AL,9,0,verlj001,humbp001,False,9,-9,2.2,9.8,False,True
7736,20130505,CHA,AL,KCA,AL,5,6,quinj001,daviw001,True,-1,1,4.0,3.2,True,True
7737,20130505,OAK,AL,NYA,AL,5,4,strad003,petta001,False,1,-1,999.0,4.2,True,False
7738,20130505,BOS,AL,TEX,AL,3,4,lestj001,darvy001,True,-1,1,3.6,3.4,True,True
7739,20130505,SEA,AL,TOR,AL,2,10,saunj001,morrb001,True,-8,8,5.4,4.0,True,True
7740,20130505,NYN,NL,ATL,NL,4,9,niesj001,hudst001,True,-5,5,4.6,2.0,True,True
7741,20130505,CIN,NL,CHN,NL,7,4,latom001,jacke001,False,3,-3,4.0,7.0,False,True
7742,20130505,TBA,AL,COL,NL,8,3,cobba001,chacj001,False,5,-5,4.4,4.8,False,True
7743,20130505,SLN,NL,MIL,NL,10,1,garcj004,estrm001,False,9,-9,3.0,5.0,False,True
7744,20130505,MIA,NL,PHI,NL,14,2,slowk001,hallr001,False,12,-12,3.8,5.8,False,True
7745,20130505,WAS,NL,PIT,NL,6,2,gonzg003,rodrw002,False,4,-4,4.6,3.0,True,False
7746,20130505,ARI,NL,SDN,NL,1,5,kenni001,volqe001,True,-4,4,5.0,4.4,True,True
7747,20130505,LAN,NL,SFN,NL,3,4,ryu-h001,cainm001,True,-1,1,999.0,4.8,True,True
7748,20130506,MIN,AL,BOS,AL,5,6,worlv001,buchc001,True,-1,1,4.0,2.2,True,True
7749,20130506,OAK,AL,CLE,AL,3,7,parkj001,jimeu001,True,-4,4,2.4,6.6,False,False
7750,20130506,CHA,AL,KCA,AL,2,1,salec001,shiej002,False,1,-1,3.4,1.4,True,False
7751,20130506,TOR,AL,TBA,AL,8,7,buehm001,hellj001,False,1,-1,4.8,3.0,True,False
7752,20130506,TEX,AL,CHN,NL,2,9,tepen001,felds001,True,-7,7,999.0,5.2,True,True
7753,20130506,ATL,NL,CIN,NL,7,4,mahop002,arrob001,False,3,-3,3.0,3.8,False,True
7754,20130506,ARI,NL,LAN,NL,9,2,cahit001,capuc001,False,7,-7,2.8,6.0,False,True
7755,20130506,MIA,NL,SDN,NL,0,5,leblw001,casha001,True,-5,5,4.0,999.0,False,False
